id,label,group,year
a2362515-d2d4-4f2d-8f64-513259bb6a1e,625535,N/A,
19d427dd-ff91-4759-b7f5-b146d7e4c34a,645470,61,2017
e2bb03aa-219d-4628-8f04-d3175b898f80,234419,N/A,1991
a594d54b-de8a-462d-a526-fc88b51afccb,646097,L,2017
ca797ff2-6e41-4417-8067-b9460c02977f,657528,U,2020
c72da7a2-acfc-4490-84bc-504fff15926a,659037,U,2020
adcde0a2-c314-4f66-a62f-29d084e031c5,224134,N/A,
f47ca0df-7a64-4293-9314-6d2df9229c70,659801,L,2020
3c552c85-6ed1-48bf-8f5e-0c03df6a25ff,622089,N/A,
ebb0278f-4c43-410b-a3bb-4d3960cba5ab,624972,N/A,
662f8330-69fb-47e5-b91c-e13163126ce8,645125,U,2017
2a686236-0918-42d1-8eeb-fbeea236ad8f,668551,2,2023
30189af3-5fef-4f0b-a5b0-12abd8d10fff,645836,3,2017
c8307f40-2b62-49ed-b055-e939288862fa,276453,N/A,
64b0b2d2-63fc-456c-887c-2938989f7178,639494,3,2016
4e874cfe-d595-44cc-bb70-a6fe704910a2,644842,1,2017
b4c823e3-c96e-4d6c-a762-095c9a55ef34,668215,U,2023
913b9eef-6c52-4346-9270-c323f3790798,638540,3,2016
8bfc7804-2dd4-4962-b8b2-1cd22216c807,636133,2,2015
d7e9b3e7-5763-424e-867d-0d81dc745dd2,649998,2,2018
f72575db-0f84-4333-adf5-ddc201ca1222,641095,2,2016
c4765cea-ff01-43d1-9c5e-969c493a9e8f,625305,N/A,
270887bb-5f14-4952-ab54-dc7178764ba5,648275,U,2018
8f46f6e9-4b6a-44aa-905b-5c6dc1805db9,643471-01,N/A,2017
4d25fc2f-feb3-4d36-aacb-dd14fb613d46,667415,L,2023
01c6d29c-1ff5-4d79-9142-90d6c9867d24,640014,N/A,2016
38bc254c-3d8e-4c67-91d6-ada89ddaba8e,649225,2,2018
dc534193-94d8-49f7-854a-d9e4949e7c37,606565,U,2009
c0089fc1-1022-4262-9a45-aadc15ac2353,625273,N/A,1997
9170b722-a235-4380-b47f-c949156e3e19,663786,U,2022
8c289ccf-535b-4416-8584-e1ee7490b3a8,657634,3,2020
f50c0639-f4e7-46df-b504-f4ac2edcba77,673458,2,2024
87b2053f-07c7-4ad6-9f3b-95d82e3c0774,522538,3,1999
c3b3cd25-2e0a-4139-9819-cd247b454884,651164,3,2018
ffa08fac-dba7-423c-b009-a0d5cc2554b2,13678/2018,L,2018
0d6fbc7e-346a-42a9-b82d-4beaa84ed7a5,624085,N/A,
3c2e0e38-2673-46b8-944d-185912dc63d3,645058,61,2017
d3492cd5-e1fa-442d-a093-2b09a80a4ec6,666376,U,2022
07543cd8-b030-4087-8040-82d4f20c7f0b,672678,3,2024
e6263270-4157-46a6-a477-8170fb5ad570,630791,L,2014
7a246fae-d39a-4b30-b5ef-387b13647dcd,648818,L,2018
b0035f70-4c4c-492b-8c04-275018b952db,666235,1,2022
f93a3680-6037-473b-bbeb-029874ab6dcb,638801,1,2016
635a47f9-cab3-40dc-a695-aeeebb18f6d5,628025,2,2013
a6ba2eca-51ec-4e0c-8796-d85732609bff,631884,N/A,2013
084bf199-0669-4ff2-9abd-4d3720123c95,6448580,L,2017
c7ab866f-061d-4fa3-8e97-08b5c591f392,644232,L,2017
304364f7-3d2c-4115-85b9-b78db3a6536e,667392,3,2023
9d7a5375-3285-4183-8bea-93a98ad65779,661973,1,2021
95ff434b-e991-40ca-92a8-4a89ad51ad7f,630563,N/A,
73a7cf2a-bcac-4a80-94f9-1c3e43ccc4c5,670324,3,2024
25eda0cb-1291-4ed8-85c3-e7e0dec734c9,665247,61,2022
a04f83d8-cd5b-4255-9e5d-039dcd8f6fcb,663586,U,2022
2241d680-dd4a-4ed3-adfd-90be2e50eb68,2241d680-dd4a-4ed3-adfd-90be2e50eb68,N/A,
b5c8e25b-c54c-489d-b59c-86e30d4a137b,669326,3,2023
f9791f50-85e2-4b4d-9b1c-d9e32d6e186d,665199,63,2022
bbcd4a37-f053-469d-be79-637660b07b3c,211110,N/A,
9190cd0e-412b-4168-8fa2-0a784ab14f1b,9190cd0e-412b-4168-8fa2-0a784ab14f1b,N/A,
cae993b1-5532-47f0-b8ce-226d8ab24b89,649678,1,2018
44982ac4-4a0a-45ac-916f-f5efe75799a7,44982ac4-4a0a-45ac-916f-f5efe75799a7,N/A,
46d6af4b-118e-44e3-8517-81ffbe5360c9,665090,1,2022
b18a678d-43ed-4e76-98f2-7c687986b4e9,643802,3,2017
5bbc59d5-f08d-444f-90d6-3dc171e9bc46,652069,1,2019
e1797bac-cd0f-4195-bab7-e3ba4f08c030,659446,L,2020
f2c0d848-9fc6-4afb-ba42-edcc92eb51f2,667362,2,2023
d7ad107a-d81e-4e1a-9dba-57223fadbaa3,255528,N/A,
e588f531-b0c7-4061-9184-db6e06c08ef0,673507,3,2024
da6a9012-ef7f-483f-aa4e-0aff0c745bd6,664196,3,2022
1878733e-3d4c-4e1e-afca-68b9bc930c0e,647593,3,2018
c57d128b-5282-4b87-9d61-a68f5d2d8a83,663703,3,2022
e428b7d4-90bb-4d78-93e7-67d724639cd8,640324,U,2016
2870472b-4747-4133-a831-f4dd9c80404d,661589,1,2021
f52a662e-0c4f-4340-bf6c-d963697c6f9d,638192,1,2015
bb5046bf-bf53-4761-b624-169b0d57e002,664039,1,2022
a269a47b-4843-45fa-8639-7bfdea212cac,650037,2,2018
3b9c62ca-41ca-4d36-a7ac-406cbe545d04,670537-01,N/A,1992
1b38f5bd-3f7f-45b0-bc81-62d9cf4790af,661717,L,2021
99f552fd-4460-47bc-b6c0-e35f0ff77b90,650998-01,N/A,2018
3de0ee93-a724-45fc-bc9b-62b333e1d066,3de0ee93-a724-45fc-bc9b-62b333e1d066,N/A,
2a3c2058-bd6e-4977-94a2-57cb63adf6e7,664837,63,2022
4541ceec-a30c-44e1-abf1-386437e6be06,667008,2,2023
836b6c32-97c9-48d7-b432-f008329f5df5,647478,L,2018
8e9a8d78-2c09-4edd-ad91-6080ea1545e1,657488,1,2020
8bb685da-aabe-425b-a1b6-eed49c881c2c,254698,N/A,1991
3b092252-1f31-487f-bcf1-16e7c743d41e,620415,N/A,
a036a4ba-9bdf-4062-8c6a-7422cd802741,644341,L,2017
e85dddb9-236b-41a5-9093-b9fd166771fc,629915,N/A,
64931267-ec93-41c4-8ec3-6c66f8ae6fef,668651,3,2023
84c40642-8cb6-4ca3-93e5-76b2f83459d3,656245,62,2019
0d9b6716-110f-4744-ab5b-d273d0f3be70,0d9b6716-110f-4744-ab5b-d273d0f3be70,N/A,
41f9f00c-f1c3-40d7-99e9-faa414fefa4d,670557,1,2024
642f643c-03af-46c5-a44a-b1b384eacb69,636189,3,2015
c0042e7c-bc0f-461f-8bde-21b3382239ed,650248,L,2018
53c3f8b0-6e7d-4acb-98a2-27af4dae3413,644165,1,2017
079eec76-3893-45b1-bd18-067ecb0ee529,654028,U,2019
93329ecc-7244-4a74-9cd1-4c64bf303ba9,639058,1,2016
b41a6646-eda3-4733-9bcd-7dfec4ae8531,b41a6646-eda3-4733-9bcd-7dfec4ae8531,N/A,
3da90c24-2874-45c8-a8d3-cacdc02cc8e9,641289,2,2016
ae97384c-d5cd-4fcb-bdd9-63a21671e658,269228,N/A,2014
344da431-b0ae-4a93-8a8d-88e027055392,644822,1,2017
361c827d-b092-4971-a412-4a5144e233a1,669653,1,2023
2acc225c-3b38-4502-9afa-b67cac8768d8,587596,2,2006
2325a0e7-a21c-4da4-97e4-9fc958020341,640940,1,2016
43efad6a-7280-4e1e-9ad8-9d185f04e277,664927,L,2022
fcce2cf4-9109-4aaa-b671-74dc39f59858,fcce2cf4-9109-4aaa-b671-74dc39f59858,N/A,
039ac079-db1c-4212-a795-e59b246d4d0d,660255,L,2021
317975de-2c35-418b-86ac-aa0e29adb7bc,667326,U,2023
678dca74-7b73-45ca-ab9f-c439b3bae394,672449,3,2024
8a5f815a-9061-4931-95cd-b90632198f7a,635733,3,2011
2b83d2ed-e8dd-41c9-a565-6b054e0a1dc8,2b83d2ed-e8dd-41c9-a565-6b054e0a1dc8,N/A,
a84bf633-8c67-42ae-a922-d3860279d381,644654,1,2017
ee20860a-2888-4aee-8a04-537d2f5f6440,661156,L,2021
0fcd3a7c-99ea-4670-8a52-35f060df8cd2,639473,3,2016
2b42c42b-716c-4f31-ba93-258d1d486e29,665884,1,2022
14fcb95c-75c6-4b05-a2a6-8a24e81a3eb4,275094,N/A,2019
d2567a18-4f10-4232-85a6-207ac6fb5128,630658,N/A,
e135ea96-35df-4970-9e80-924d3bad0c1c,653252,3,2019
fd2a1ddd-c630-4d26-b6ea-c89fd23538e0,645491,3,2017
3b8db92d-b9ca-4acb-a2d9-4bceb9360797,665381,2,2022
763cc90d-90c1-4bde-a5f0-5f9cfe002748,267060,N/A,2019
e91aaba9-e97a-4cff-bb4b-1980f951cc1b,671869-01,N/A,2024
afda12dc-88e0-4f6c-a44d-845bddec802c,6553050,1,2019
d5f8c672-3413-467b-9030-2d0694e535db,648288,3,2018
0d99e60b-52c7-4caf-ad73-bf90a29f44d6,670700,3,2024
7d31c42a-dec0-4391-92f2-711d69089a44,16628/2014,U,2014
4fd309e3-6881-41d1-8ee2-74ae346baa58,644601,61,2017
2d2f2ad6-057f-467d-b0bd-f820e3f6097f,629156,N/A,
d3e86733-22d9-4f18-9d80-2d1f79fb415c,606235,L,2008
69982fac-da46-4309-982e-ccad7838fc0c,631497,N/A,
52edf915-0482-4c3b-b4fc-0b1bb5a252ec,670378,2,2024
538df885-f3d9-4550-815c-4c4568479253,624094,N/A,2009
49e4424d-8c86-4760-a8f4-d2aad7ba81a6,651164,3,2018
26cf1c88-235f-4245-a4cf-c65ea7834d9a,629865,N/A,
37f9f6da-7066-4371-a267-e936783ebb8e,654019-02,N/A,2019
4e8c8322-1afe-4032-b079-36e829bfe5fd,661314,62,2021
a5f559d3-8dbe-4eda-a6e9-a48139dc3e90,657833,63,2020
9ed24a00-5d39-41ad-9add-d9cf2e578eba,627978-62,N/A,
7b5839e1-81bb-40ac-afc8-fed0663d365e,658601,1,2020
fef6b008-1037-473e-b012-fb1f403873b3,549956,U,2001
99d89552-6996-44f4-b792-e1ab64a025bf,630321,N/A,
065b9f50-8954-4703-960a-71dc28ed7c92,065b9f50-8954-4703-960a-71dc28ed7c92,N/A,
e9a075a9-23b0-4b1d-bed9-e600913feb24,e9a075a9-23b0-4b1d-bed9-e600913feb24,N/A,
36ee6073-3c43-4dab-b90f-8697d11db621,667588,3,2023
c3958d65-834b-41a7-a6f4-1b877bb648c6,647844,2,2018
29c4ea5b-3fc8-49a8-a117-b6ffc1b11a71,643262,62,2017
2cdd746f-db2b-4559-8428-657b40b0ca54,670166,3,2024
d04e2c1b-e595-40d7-a6c1-7fe90903f8fa,658257,1,2020
1833b287-8fd6-46cb-a81d-028a1f935fdb,650348,62,2018
5f5e94a4-56b5-4d0b-ac85-1b7f9197a0a1,661451,1,2021
4383a2d6-afe0-43b4-9e8d-4f55059de4e3,627900,2,2013
e13bee57-f0c6-4b98-8012-df58dba24aeb,646848,1,2017
68be0b7e-4ba4-4669-8ed5-df25a683614b,251494,N/A,2012
aab88bb0-8b4e-49c2-9476-3ead14922c55,644406,3,2017
e750a410-7bec-4a2f-a32c-bee01f7b1080,e750a410-7bec-4a2f-a32c-bee01f7b1080,N/A,
e8d2f577-ece0-4e36-ab2b-58d45cbabe91,635082,U,2015
39b55a4f-eb79-44c2-b880-df7226f94937,634064,2,2015
e4c90a7d-1f93-4be4-b6c0-c26170a2c06c,636459,L,2015
9f96d59f-097a-4016-accd-3586a334c8c1,667248,3,2023
b0f3a3be-52e2-46d7-a66a-8613cb1b56db,6699690,2,2024
ac76460f-39ac-4c25-8333-d14dcf81d7ad,643111,U,2017
2ab62644-9db8-47ab-84b0-199a4a014f2a,652838,3,2019
6ba7a6a6-01e2-4658-b951-8bfb76342180,635525,N/A,2015
b9e16848-13d2-495e-a925-34de4f471ba0,656223,3,2019
c34156d8-5f98-4cd0-913c-76564a15a8b9,655003,L,2019
5339bfee-d192-487a-828f-2e5e197f082f,661305,U,2021
d3499f42-e491-430b-bf02-557bbe3a2eb5,662087,L,2021
9a96d5bf-231b-4a83-8b03-c576117a5d7e,663487,1,2022
89f354f1-374c-4968-b345-e8df0cb4c0ca,665827,L,2022
fb1ec1c5-7615-444b-a953-96a6f179cfc3,648014,2,2018
d448d2f4-0854-481f-9e14-f95bed823d7d,659378,1,2020
578b8f4c-751e-4114-ac1e-bde3109a8cc1,637741,61,2015
1c5019d4-dc5e-4dff-b501-fc4d04ca5529,668468,1,2023
bafaf4fe-e4ea-4c5f-9bcf-c3137a8e6c9a,639164,L,2017
f8cbcf0a-cfe8-43c9-a7e2-79f833d949a5,664890,2,2022
13097453-78d0-4a63-bab3-af2f74b5f224,666346,63,2022
58d7044f-c68f-4c72-b4e5-3ce733344cac,667634,2,2023
b9aa65d2-a113-4d5a-b0ef-2c306ef4261d,625625,N/A,
ac105039-f949-46ea-9604-b6e84c415416,249740,N/A,2018
75b03c8e-85cc-46f3-9a80-d432cc98dbb7,593512,U,2006
74ba22bc-ab4a-4968-9a3e-1cf0135afb54,659411,3,2020
a2443d1d-64bb-42a0-a0aa-4e8d978ff466,a2443d1d-64bb-42a0-a0aa-4e8d978ff466,N/A,
4c2107a0-526a-4ce6-90ab-3f0465f7f47d,629863,U,2014
5aac4ee3-f51e-4746-993f-9dae59d23f97,618138,2,2011
60ac2fc1-19a4-4f7c-89a8-11835b71cc8a,643946,U,2017
22f12d0a-352e-408c-b6c0-0adace74fea1,281272,N/A,2022
a49c9639-3bd1-4b63-8513-274a7cea988d,656057,N/A,2019
1a86e93d-c338-4452-8694-343394fcdb76,574225,U,2004
9bf89695-f98a-4ae0-b9f6-a1e4f6709b16,279257,N/A,
57ea30b5-f070-40d6-bbbf-0a28cc8ed9d3,649524,1,2018
9acad2ab-e4e6-4258-882e-ffb9a0091153,473226,U,1991
cb126041-df1a-4539-994f-9a6077591cfe,664361,1,2022
0a78d0d2-d99b-4167-aa8b-8774b729d0a1,643402,3,2017
c0a49910-2b76-447d-a1f3-cf0ab4bcdc0b,664888,2,2022
2d121541-9b36-45a3-bc59-088d143ea1cb,663332,3,2021
19644f09-756a-4009-81f2-4027f31152f3,644105-01,N/A,2017
3a3d0c37-efab-4c7e-8207-5ebcfb849c8e,648553,1,2018
450385d2-75ae-4a3a-a98a-75facf9036c1,643854,3,2017
32566226-4f18-46ad-bc44-d5865dadcb4b,648033,2,2018
a707a34c-30cc-4b6a-bd31-92424ba53872,647056,1,2017
9d8fba0c-93ea-489d-82c8-2b3598a8716d,669743,3,2023
ff74a50c-bd47-4c64-af0e-6222d7a8976b,658793,62,2020
5970d7bd-b3c5-4506-a86f-969295775e36,664412,U,2022
e4d94dda-e452-4702-b450-2a2632545a51,634462,63,2015
b979a2ee-1841-4c45-88b2-af4db0471cc9,647460,L,2018
e5f5da7b-ede2-4f33-b89a-6e258457992c,e5f5da7b-ede2-4f33-b89a-6e258457992c,N/A,
bdc6fee5-b890-4cda-8ba3-d349e916f4e4,671143,3,2024
518d1c0d-4efd-4acd-a01b-ab7bc5bca49a,656263,62,2019
7c06eeed-91cc-4229-a3cf-514175f22578,623615,N/A,
1c2e9adf-98eb-42af-964a-2d75040c3913,633091,N/A,
2e23cced-60cf-4735-afa3-34d1bb4f5844,615609,1,2010
1e759018-4860-4a19-98d1-31960649a367,1e759018-4860-4a19-98d1-31960649a367,N/A,
f4871e06-c14e-4124-b0ac-8e491b68b315,645371,3,2017
8c3114c8-094e-4945-9496-559b14a2a690,647258,2,2018
db343e3b-9728-4cfb-b7ee-87277011da66,671215-01,N/A,
b22e3757-b09c-4afb-bf7b-5adee26a889d,667871,3,2023
80ad986c-e994-4bed-b12e-a3760337008c,670379,2,2024
e3bb043f-ab5d-436b-86e6-4e2c3108d3a9,667012,U,2023
fcd1d50b-29e2-47d4-bcc1-49af4e439875,638927,3,2016
332773ad-01fa-4b55-8407-189746e5b808,666802,2,2023
bb02f9c1-0ebc-4027-856f-6ff61ebb8997,662708,2,2021
9faf40af-9215-4900-bec5-7285a7d06201,636772,1,2015
25712a9a-30ef-479d-ba36-9d827c4334ae,559048,U,2002
3f125f0c-9444-4f05-b0fb-d5288c99baf3,666947,3,2023
5b22560f-294c-4001-8a91-285563170585,662387,1,2021
b3af1235-4550-4f49-a48e-fac760e232ef,275543,N/A,2015
647f8d0f-d814-41c8-a424-ca43e4572e8a,654223,63,2019
8a1ba16d-d8c6-435d-80dd-7e315b277d08,647144,1,2018
43dd09db-22e0-46b2-ab24-989177e5e1f7,643812,61,2017
7c0dcef6-4d58-4d81-a940-8eaf41a8a0e9,656782,L,2020
3b6a82c1-e394-427d-9ff1-5ea215841482,653454,L,2019
49405800-5462-43c9-b877-a58a33783dd7,645324,U,2017
7a9e3ad2-b67c-4893-b5fd-925f00c548a0,653592,3,2019
ccc7062e-122c-4554-9e65-ed1790e6550f,653711,63,2019
5f1c486a-a41a-4dc6-8ab9-74da60fe7f6f,638699,1,2016
48bd1061-19a1-4baf-a78b-2350d4720b56,665091,1,2022
b738af91-e035-45c3-8914-548f1aade22e,654540,1,2019
0c395ee1-236f-4775-9db2-bf4570228e2f,600329,U,2007
dea61dd1-52da-4ac8-abdd-e8e6059888e2,657204,U,2020
06b28a34-68ab-44d8-bd75-c2f320249d1e,625171,N/A,
77346991-e014-41f3-ba52-3bdc30ad27d4,657902,1,2020
29fc192d-4a4b-4dcb-ba24-b48d0c3f27d0,6442420,5,2017
8eb56b34-d5d6-4a46-9ab1-201d1bea26cd,646589,1,2018
49278f1f-cc8e-4e5f-b332-eeb9eb84cdbb,652404-01,N/A,
a45b7c37-74d9-4e56-814d-9a5901b12b0f,643216,5,2017
1df7014b-bc79-40ba-a815-5707646e5add,213868,N/A,
e242837d-7f30-42e5-87c1-6b210f4a0db1,641706,L,2016
f906983d-1d53-411f-a0f1-14c5372b971f,237581,N/A,
07c61477-ccb4-476e-ae41-3d2d47d1caac,669077,5,2023
4b2e5bd6-3811-4120-a084-35d5400c4fdc,280244,4,
5268df36-afdd-4797-b44e-2d6e5b8a95b8,658304,3,2020
78aca304-9e17-4198-981c-3e9614e41118,651119,1,2018
da60ca8b-7504-4c08-92e2-47fb8f7cd57d,641000,L,2016
dfc37a3e-01eb-41af-b040-5e8e765bd957,250603,N/A,
04695883-ef94-45f3-aba2-9c6c993e847b,644652,1,2017
3dbc141a-63d3-4dba-b3b6-206843dc86cd,640473,L,2016
74cd03fb-5e6e-415f-a510-7729af0aa28b,647781,L,2018
b3f3fff0-c4ed-4ddb-9773-586225178a31,630585,N/A,
d027e5d4-568e-4efb-9098-bb4080288a13,660194,61,2020
14b7c2d3-63d0-45fd-8d90-f7c47d89b08c,644800,U,2017
9d74f390-07be-47e1-a481-2c018b654bcb,669294,1,2023
c61bbb8f-1adf-4cbd-ab0d-f0071e87bdb9,6651910,U,2022
008e0280-c32c-4c4d-b4fc-d58d07215a14,635649,1,2015
c6b4ea45-17d4-415c-859c-4f14625d1c61,667112,3,2023
5ee66e35-4a03-4bc0-a929-398de7978a68,671208,L,2024
b5abece2-b322-41f3-a617-3718a6543297,638842,1,2016
3add650f-f0c5-45ec-8b32-421a76fbc15f,654548,1,2019
9f5b7060-45b2-4bd0-a00a-41b1c688c514,659742,2,2020
33cc403a-8b3c-4f21-b081-ed47e2b2651e,33cc403a-8b3c-4f21-b081-ed47e2b2651e,N/A,
6fcdca5f-d622-4284-9d6f-e5122194f5f9,669812,1,2023
f2bb2118-bbc7-4a49-bc8d-6a28a6f82d05,659867,U,2020
936b9b57-9de2-4547-9cd6-e1d8a8d7a024,622408,N/A,
5f9d6ec5-465a-41dd-af09-68856d24d5b3,5f9d6ec5-465a-41dd-af09-68856d24d5b3,N/A,
d29b986b-332b-4c89-8f77-62005615e28d,651119,1,2018
cf5e85ec-8057-40b0-ac18-d2580b8fb26e,660333,L,2021
6fdb6027-93f7-401d-a9c6-8e5d13e15986,659037,U,2020
32156e57-6b91-45ed-84e6-83a4168fadc9,643324,63,2017
218e0a5e-0af1-4bb8-9b76-7152d635b709,631409,1,2014
17b3e522-c147-4d5b-96a5-b848efee62e4,671255,3,2024
add06839-8dbd-49a8-8daf-e2ba4318d071,666774,3,2023
98804d26-d9ad-4774-814e-cc8713b7869e,666704,5,2022
4ca28cec-f445-445c-8ca5-bcd115dae5af,629976,N/A,
febf8f1c-6d1a-4720-ae8d-e39555eb62bd,6613680,1,2021
bf675bc8-c9e6-4b3a-8274-8a52505a092a,445077,1,1986
4e6ce830-5783-4558-98cb-4b8df07cce05,4e6ce830-5783-4558-98cb-4b8df07cce05,N/A,
54a5aadb-ba0b-439c-a04f-0227ce041649,625002,N/A,
0b7f71a9-1125-476a-9ec5-42481f0740bf,670493,2,2024
99fe63a3-6ce9-4ddf-9639-e5546a4b0c03,638589,1,2016
06e14831-d180-4d7d-ba0b-78f379911c2f,673086,1,2024
6c764a94-7970-4ea0-a705-31ff02f9941b,635623,3,2015
42fcf561-0265-4c6a-8728-67e9d637dd87,656579,1,2019
9bc0f55e-fbe8-4d43-8556-3555cc8b867a,668168,3,2023
b31aedf9-ea4b-4b01-a635-24ba95723d7e,638650,3,2016
a0a680d1-b6ca-41c5-9cb1-4386d66d07c1,656756,1,2020
053b7d93-17ed-4580-a4db-ea50f801ece0,640133,1,2016
02d1ce09-cda1-4a4e-8de3-79b78b2dc0fc,647846,2,2018
d2d6c3ba-19e3-4cf9-a52e-b7b2cd211c8d,643966-01,N/A,2017
9f315216-cbb4-4b1f-8a74-22ed835ef37c,9f315216-cbb4-4b1f-8a74-22ed835ef37c,N/A,
8003ca0e-2d62-412e-befd-50332ceca81d,638767,3,2016
1069b12f-71f7-4d74-a7e9-a6f53471d245,660528,L,2021
f2a1bbea-a68e-47a0-b671-25f8411277d2,669554,L,2023
10fe85b9-36b2-43c4-8d69-8cf223d77ed7,10fe85b9-36b2-43c4-8d69-8cf223d77ed7,N/A,
feedc64f-c77b-4f4f-84ea-d2914b90feb5,649269,2,2018
78f5c3a1-10df-4e53-bf5b-40634809e2fb,668144,3,2023
ecbc526f-1638-45da-8c61-7f88722ed939,656076,U,2019
b765cb91-cb6e-41da-8aed-a7f3aa4cbb48,670018,3,2024
3db30a0d-2ae3-4bf4-be40-142696d2aa8c,661186,1,2021
107354e5-1530-47b0-9576-6cd5c5324940,671851,1,2024
3c5aedc8-e5c9-4cd4-9c75-fabc3fa46efd,671260,3,2024
c04ea29d-ee3a-48df-9908-99046150c6e2,668736,U,2023
67c48f7d-99b2-476a-b570-a92ab2c49a14,642000,U,2017
7f7af157-0b85-4351-a5d7-f5c77b7c3f0e,276957,N/A,
abeb07e1-86fa-430f-8fac-a149d27b18a4,629961,N/A,
68cab4ea-c82b-4d7a-ac22-53d66e2acdcb,664048,2,2022
9a6d35aa-fde2-4b9a-84ed-9b768023a37c,249820,N/A,
2ec1f696-3cc7-44f8-ad94-2a4ee79c2f1d,627584,3,2013
2a9b9d77-01dd-464d-b8fe-0ad5e2084c38,646961,U,2017
6196abbd-d75a-4a56-b728-741e591ce8f9,670162-01,N/A,2024
8ad18697-a330-4a10-923f-f8274fcab662,629999,L,2014
fb08dbe4-6de8-48d3-8b8d-4c7a8ffb7a64,649103,61,2018
f65cc1cc-7c88-41a4-b649-357a4323c128,652243-01,N/A,2019
5d3c083b-8a9f-4d38-aa51-ac00e0bde7c0,629214,2,2013
1df4e81a-84c8-4214-bc13-7f478bb8487f,645689,61,2017
4545cbfc-b2ce-4c44-bfbb-d5d3fe24aaf9,665165,2,2022
23d1ef5b-e8b4-4ea4-95f8-d5fe6d269b14,658920,L,2020
8cff596d-8410-4e32-bd82-9310199e1fcd,629831,U,2014
d333d55f-a1a2-45ce-8d1c-ef86bf061207,667498,1,2023
c6a34684-d890-469a-9cf9-4fc79f22f0df,670016,3,2024
e2f20fc6-b4c6-409c-8312-045e687fb2e3,633443,3,2014
058b8716-eb08-42ed-beaa-394b88934593,641171,61,2018
cb05c907-18bc-48ba-a58d-e52052d44f0e,654478,L,2019
107e6a18-c861-4fe5-a621-579a1d53137c,671271,L,2024
54f0aa65-c9f7-4c7e-9d5b-1f0cbcfe23c3,630093,L,2004
4a943342-5410-4a05-be81-50a0fad07796,655664,2,2019
68cc657b-19b2-48d8-98a0-f1b156493b82,644015,3,2017
9a1f5c29-0dd1-4da1-a866-8ce1131c97f6,632941,N/A,
4ef87321-f7cf-422c-a3c9-2c0aa4dfb6f8,659049,U,2020
10e18713-f898-4205-bba1-8e2f6f6897fe,662101,L,2021
2ff68309-15a6-4f2b-b064-765e32796133,645741,L,2017
2dde8cac-8da0-4d76-b6e3-13c07d871c1a,626293,N/A,
78b3fc6e-7171-431f-8282-a610fd347a26,671562,3,2024
de3b270b-5ecd-47b8-a9a9-96ee490e7002,657502-01,N/A,2005
39329f44-7a63-4e3b-b662-86ed3d974882,669830-01,N/A,2024
fe83a7bd-4ec0-441c-80d0-c4cc583a2e41,638839,61,2016
831d97ae-a87e-4a57-be46-72f4399e6972,643331-01,N/A,2017
e3fefff8-8cb8-407e-a8bf-95d16f30dc04,670958,2,2024
063a96e8-b43a-4ed3-9d5d-c7d4d925fd22,063a96e8-b43a-4ed3-9d5d-c7d4d925fd22,N/A,
3d001c3a-28dd-409b-b0b0-a2d56f952c12,652560,L,2019
329a890a-fc6e-423c-afc9-53fabd59b883,665032,U,2022
1d60e235-5836-4df4-9b84-1603e06b316b,251694,N/A,2001
b8377254-1b88-4c51-9267-7485ad3bfe50,671153,3,2024
e7341170-fc99-49c4-a7d4-cbdb6e8d2a26,661405,2,2021
1c9a198f-f46c-49de-bea5-7c47d0a4d747,631123,N/A,
eb62c22c-d0ed-480d-ac34-221aeb638bf0,669353,L,2023
e05f9d21-df8f-4a32-afca-74f2f136382f,668127,3,2023
1e09bc84-844b-48c0-b783-2d318cbccd6a,644573-02,N/A,2017
7263deb8-73ce-4117-87ad-4587b9181a7c,655963,3,2019
56b1a4e3-cf61-4952-b9f5-93de23d9e3fe,652007,L,2018
49448bd9-ba5c-4b28-bfca-5ae93f9ba2cf,654499,L,2019
39aee64e-58b9-4591-a413-aa697e184e1a,662248,U,2021
30f1f669-c59f-40c9-a231-fd2f4ce47e2a,645726,63,2017
55a11e23-f523-4d6e-8e5b-f385a493be26,656167,U,2019
b2325bb0-4457-4de1-8518-ec1151d08652,654433,3,2019
df5fa3fd-6d72-4dab-a2a8-70453fcb1dbb,659274,1,2020
a7dedbd4-e813-4e82-9d23-079cf1f297c2,602834,U,2008
5846a442-89f1-4dbf-babf-4e773d07e203,664121,1,2022
c7c540aa-1fd9-4efb-97c7-466cce5d88e6,653631,1,2019
deaa4ce3-bee8-4ebf-9fdd-78e4530f6cf7,639225,L,2016
bceb4726-5a8e-42cd-969d-5f04ac7a7ba3,244264,N/A,2009
9eae3fef-f17f-4e6d-b8a6-09cebd17a49b,625137,N/A,
2699840d-ca73-4e0c-ad13-3ca77a2505df,621087,3,2011
3233038c-1e37-4baa-b422-7a5380894c9c,598888,3,2007
cc546ffa-a482-4eaf-932c-513e008efad8,cc546ffa-a482-4eaf-932c-513e008efad8,N/A,
02be5769-b075-4a6a-9c61-e78a736954c8,661430,61,2021
1aa661b4-c348-47a7-b52d-3337bb4408e9,670708,3,2024
a9532e0d-92aa-4636-b062-61ee88f00faa,652814,1,2019
3e5c5b8c-ffe0-4734-8741-a888b780f1c5,659765,3,2020
06c2bd3c-c51c-4786-9e07-71106706b15c,651920,3,2021
cdf918d3-a8a3-41a9-abcc-b746306c8200,148098,3,2014
147017ec-6731-47f6-8e83-01056742e1ef,666973,L,2023
